Date,Price (XRP),Social Dominance (XRP),Social Volume (XRP),Active social users (Telegram) (XRP),Twitter Followers (XRP),Twitter Followers 24h (XRP),Twitter Followers 7d (XRP)
2018-04-16T00:00:00.000Z,0.708932,2.2982564435525257,8416,73196,860123,1316,8878
2018-04-17T00:00:00.000Z,0.708932,2.2982564435525257,8416,73196,860123,1962,8878
2018-04-18T00:00:00.000Z,0.708932,2.2982564435525257,8416,73196,860123,1337,8878
2018-04-19T00:00:00.000Z,0.800607,3.5148125562242982,12199,148209,865602,652,5479
2018-04-24T00:00:00.000Z,0.800607,3.5148125562242982,12199,148209,865602,4042,5479
2018-04-25T00:00:00.000Z,0.800607,3.5148125562242982,12199,148209,865602,785,5479
2018-04-26T00:00:00.000Z,0.859094,3.0174400351631885,10883,89637,868534,543,2932
2018-04-27T00:00:00.000Z,0.859094,3.0174400351631885,10883,89637,868534,200,2932
2018-04-28T00:00:00.000Z,0.859094,3.0174400351631885,10883,89637,868534,202,2932
2018-04-29T00:00:00.000Z,0.859094,3.0174400351631885,10883,89637,868534,338,2932
2018-04-30T00:00:00.000Z,0.859094,3.0174400351631885,10883,89637,868534,675,2932
2018-05-01T00:00:00.000Z,0.859094,3.0174400351631885,10883,89637,868534,401,2932
2018-05-02T00:00:00.000Z,0.859094,3.0174400351631885,10883,89637,868534,573,2932
2018-05-03T00:00:00.000Z,0.802043,2.912563535214032,10218,96882,872490,472,3956
2018-05-04T00:00:00.000Z,0.802043,2.912563535214032,10218,96882,872490,597,3956
2018-05-05T00:00:00.000Z,0.802043,2.912563535214032,10218,96882,872490,528,3956
2018-05-06T00:00:00.000Z,0.802043,2.912563535214032,10218,96882,872490,561,3956
2018-05-07T00:00:00.000Z,0.802043,2.912563535214032,10218,96882,872490,837,3956
2018-05-08T00:00:00.000Z,0.802043,2.912563535214032,10218,96882,872490,595,3956
2018-05-09T00:00:00.000Z,0.802043,2.912563535214032,10218,96882,872490,366,3956
2018-05-10T00:00:00.000Z,0.714081,3.036666726310508,9816,63191,874313,553,1823
2018-05-11T00:00:00.000Z,0.714081,3.036666726310508,9816,63191,874313,465,1823
2018-05-12T00:00:00.000Z,0.714081,3.036666726310508,9816,63191,874313,-104,1823
2018-05-13T00:00:00.000Z,0.714081,3.036666726310508,9816,63191,874313,577,1823
2018-05-14T00:00:00.000Z,0.714081,3.036666726310508,9816,63191,874313,442,1823
2018-05-15T00:00:00.000Z,0.714081,3.036666726310508,9816,63191,874313,-327,1823
2018-05-16T00:00:00.000Z,0.714081,3.036666726310508,9816,63191,874313,217,1823
2018-05-17T00:00:00.000Z,0.599594,2.5732202227160954,7539,66610,873624,37,-689
2018-05-18T00:00:00.000Z,0.599594,2.5732202227160954,7539,66610,873624,-597,-689
2018-05-19T00:00:00.000Z,0.599594,2.5732202227160954,7539,66610,873624,172,-689
2018-05-20T00:00:00.000Z,0.599594,2.5732202227160954,7539,66610,873624,157,-689
2018-05-21T00:00:00.000Z,0.599594,2.5732202227160954,7539,66610,873624,57,-689
2018-05-22T00:00:00.000Z,0.599594,2.5732202227160954,7539,66610,873624,-187,-689
2018-05-23T00:00:00.000Z,0.599594,2.5732202227160954,7539,66610,873624,-328,-689
2018-05-24T00:00:00.000Z,0.605817,2.646647017461873,7412,75585,875098,-38,1474
2018-05-25T00:00:00.000Z,0.605817,2.646647017461873,7412,75585,875098,-21,1474
2018-05-26T00:00:00.000Z,0.605817,2.646647017461873,7412,75585,875098,243,1474
2018-05-27T00:00:00.000Z,0.605817,2.646647017461873,7412,75585,875098,328,1474
2018-05-28T00:00:00.000Z,0.605817,2.646647017461873,7412,75585,875098,326,1474
2018-05-29T00:00:00.000Z,0.605817,2.646647017461873,7412,75585,875098,288,1474
2018-05-30T00:00:00.000Z,0.605817,2.646647017461873,7412,75585,875098,348,1474
2018-05-31T00:00:00.000Z,0.674797,3.6080580075173465,9649,65456,876489,264,1391
2018-06-01T00:00:00.000Z,0.674797,3.6080580075173465,9649,65456,876489,97,1391
2018-06-02T00:00:00.000Z,0.674797,3.6080580075173465,9649,65456,876489,137,1391
2018-06-03T00:00:00.000Z,0.674797,3.6080580075173465,9649,65456,876489,9,1391
2018-06-04T00:00:00.000Z,0.674797,3.6080580075173465,9649,65456,876489,155,1391
2018-06-05T00:00:00.000Z,0.674797,3.6080580075173465,9649,65456,876489,336,1391
2018-06-06T00:00:00.000Z,0.674797,3.6080580075173465,9649,65456,876489,393,1391
2018-06-07T00:00:00.000Z,0.534663,2.6868421244193836,6998,66177,883315,470,6826
2018-06-08T00:00:00.000Z,0.534663,2.6868421244193836,6998,66177,883315,3818,6826
2018-06-09T00:00:00.000Z,0.534663,2.6868421244193836,6998,66177,883315,894,6826
2018-06-10T00:00:00.000Z,0.534663,2.6868421244193836,6998,66177,883315,535,6826
2018-06-11T00:00:00.000Z,0.534663,2.6868421244193836,6998,66177,883315,785,6826
2018-06-12T00:00:00.000Z,0.534663,2.6868421244193836,6998,66177,883315,361,6826
2018-06-13T00:00:00.000Z,0.534663,2.6868421244193836,6998,66177,883315,-37,6826
2018-06-14T00:00:00.000Z,0.539286,2.695821389251313,6407,107916,883595,-594,280
2018-06-15T00:00:00.000Z,0.539286,2.695821389251313,6407,107916,883595,313,280
2018-06-16T00:00:00.000Z,0.539286,2.695821389251313,6407,107916,883595,139,280
2018-06-17T00:00:00.000Z,0.539286,2.695821389251313,6407,107916,883595,62,280
2018-06-18T00:00:00.000Z,0.539286,2.695821389251313,6407,107916,883595,171,280
2018-06-19T00:00:00.000Z,0.539286,2.695821389251313,6407,107916,883595,77,280
2018-06-20T00:00:00.000Z,0.539286,2.695821389251313,6407,107916,883595,112,280
2018-06-21T00:00:00.000Z,0.47037,2.4108766262229326,6156,60705,884514,186,919
2018-06-22T00:00:00.000Z,0.47037,2.4108766262229326,6156,60705,884514,-9,919
2018-06-23T00:00:00.000Z,0.47037,2.4108766262229326,6156,60705,884514,58,919
2018-06-24T00:00:00.000Z,0.47037,2.4108766262229326,6156,60705,884514,161,919
2018-06-25T00:00:00.000Z,0.47037,2.4108766262229326,6156,60705,884514,61,919
2018-06-26T00:00:00.000Z,0.47037,2.4108766262229326,6156,60705,884514,176,919
2018-06-27T00:00:00.000Z,0.47037,2.4108766262229326,6156,60705,884514,286,919
2018-06-28T00:00:00.000Z,0.490043,2.3995320880234816,5786,44215,885587,163,1073
2018-06-29T00:00:00.000Z,0.490043,2.3995320880234816,5786,44215,885587,113,1073
2018-06-30T00:00:00.000Z,0.490043,2.3995320880234816,5786,44215,885587,46,1073
2018-07-01T00:00:00.000Z,0.490043,2.3995320880234816,5786,44215,885587,161,1073
2018-07-02T00:00:00.000Z,0.490043,2.3995320880234816,5786,44215,885587,220,1073
2018-07-03T00:00:00.000Z,0.490043,2.3995320880234816,5786,44215,885587,263,1073
2018-07-04T00:00:00.000Z,0.490043,2.3995320880234816,5786,44215,885587,107,1073
2018-07-05T00:00:00.000Z,0.450233,2.446244915718807,5525,44770,886577,170,990
2018-07-06T00:00:00.000Z,0.450233,2.446244915718807,5525,44770,886577,148,990
2018-07-07T00:00:00.000Z,0.450233,2.446244915718807,5525,44770,886577,232,990
2018-07-08T00:00:00.000Z,0.450233,2.446244915718807,5525,44770,886577,141,990
2018-07-09T00:00:00.000Z,0.450233,2.446244915718807,5525,44770,886577,133,990
2018-07-10T00:00:00.000Z,0.450233,2.446244915718807,5525,44770,886577,63,990
2018-07-11T00:00:00.000Z,0.450233,2.446244915718807,5525,44770,886577,103,990
2018-07-12T00:00:00.000Z,0.487061,3.2363859157589787,8123,37298,879675,-7680,-6902
2018-07-13T00:00:00.000Z,0.487061,3.2363859157589787,8123,37298,879675,-125,-6902
2018-07-14T00:00:00.000Z,0.487061,3.2363859157589787,8123,37298,879675,188,-6902
2018-07-15T00:00:00.000Z,0.487061,3.2363859157589787,8123,37298,879675,146,-6902
2018-07-16T00:00:00.000Z,0.487061,3.2363859157589787,8123,37298,879675,160,-6902
2018-07-17T00:00:00.000Z,0.487061,3.2363859157589787,8123,37298,879675,140,-6902
2018-07-18T00:00:00.000Z,0.487061,3.2363859157589787,8123,37298,879675,269,-6902
2018-07-19T00:00:00.000Z,0.459829,2.8420753055219286,7720,42729,880709,262,1034
2018-07-20T00:00:00.000Z,0.459829,2.8420753055219286,7720,42729,880709,197,1034
2018-07-21T00:00:00.000Z,0.459829,2.8420753055219286,7720,42729,880709,-8,1034
2018-07-22T00:00:00.000Z,0.459829,2.8420753055219286,7720,42729,880709,60,1034
2018-07-23T00:00:00.000Z,0.459829,2.8420753055219286,7720,42729,880709,221,1034
2018-07-24T00:00:00.000Z,0.459829,2.8420753055219286,7720,42729,880709,71,1034
2018-07-25T00:00:00.000Z,0.459829,2.8420753055219286,7720,42729,880709,231,1034
2018-07-26T00:00:00.000Z,0.445852,3.449797418192605,8860,45033,882111,200,1402
2018-07-27T00:00:00.000Z,0.445852,3.449797418192605,8860,45033,882111,263,1402
2018-07-28T00:00:00.000Z,0.445852,3.449797418192605,8860,45033,882111,140,1402
2018-07-29T00:00:00.000Z,0.445852,3.449797418192605,8860,45033,882111,193,1402
2018-07-30T00:00:00.000Z,0.445852,3.449797418192605,8860,45033,882111,133,1402
2018-07-31T00:00:00.000Z,0.445852,3.449797418192605,8860,45033,882111,116,1402
2018-08-01T00:00:00.000Z,0.445852,3.449797418192605,8860,45033,882111,357,1402
2018-08-02T00:00:00.000Z,0.331944,2.6155879600441834,7608,41294,883706,315,1595
2018-08-03T00:00:00.000Z,0.331944,2.6155879600441834,7608,41294,883706,312,1595
2018-08-04T00:00:00.000Z,0.331944,2.6155879600441834,7608,41294,883706,185,1595
2018-08-05T00:00:00.000Z,0.331944,2.6155879600441834,7608,41294,883706,151,1595
2018-08-06T00:00:00.000Z,0.331944,2.6155879600441834,7608,41294,883706,125,1595
2018-08-07T00:00:00.000Z,0.331944,2.6155879600441834,7608,41294,883706,310,1595
2018-08-08T00:00:00.000Z,0.331944,2.6155879600441834,7608,41294,883706,197,1595
2018-08-09T00:00:00.000Z,0.282005,2.748404289955354,8232,38311,884748,59,1042
2018-08-10T00:00:00.000Z,0.282005,2.748404289955354,8232,38311,884748,271,1042
2018-08-11T00:00:00.000Z,0.282005,2.748404289955354,8232,38311,884748,145,1042
2018-08-12T00:00:00.000Z,0.282005,2.748404289955354,8232,38311,884748,194,1042
2018-08-13T00:00:00.000Z,0.282005,2.748404289955354,8232,38311,884748,106,1042
2018-08-14T00:00:00.000Z,0.282005,2.748404289955354,8232,38311,884748,218,1042
2018-08-15T00:00:00.000Z,0.282005,2.748404289955354,8232,38311,884748,49,1042
2018-08-16T00:00:00.000Z,0.319803,3.5179860544092016,9035,35005,886590,272,1842
2018-08-17T00:00:00.000Z,0.319803,3.5179860544092016,9035,35005,886590,216,1842
2018-08-18T00:00:00.000Z,0.319803,3.5179860544092016,9035,35005,886590,137,1842
2018-08-19T00:00:00.000Z,0.319803,3.5179860544092016,9035,35005,886590,240,1842
2018-08-20T00:00:00.000Z,0.319803,3.5179860544092016,9035,35005,886590,352,1842
2018-08-21T00:00:00.000Z,0.319803,3.5179860544092016,9035,35005,886590,194,1842
2018-08-22T00:00:00.000Z,0.319803,3.5179860544092016,9035,35005,886590,431,1842
2018-08-23T00:00:00.000Z,0.344803,2.5373566705715205,6567,39575,888213,348,1623
2018-08-24T00:00:00.000Z,0.344803,2.5373566705715205,6567,39575,888213,247,1623
2018-08-25T00:00:00.000Z,0.344803,2.5373566705715205,6567,39575,888213,106,1623
2018-08-26T00:00:00.000Z,0.344803,2.5373566705715205,6567,39575,888213,103,1623
2018-08-27T00:00:00.000Z,0.344803,2.5373566705715205,6567,39575,888213,275,1623
2018-08-28T00:00:00.000Z,0.344803,2.5373566705715205,6567,39575,888213,278,1623
2018-08-29T00:00:00.000Z,0.344803,2.5373566705715205,6567,39575,888213,266,1623
2018-08-30T00:00:00.000Z,0.283601,2.404594437685106,6098,39196,888938,92,725
2018-08-31T00:00:00.000Z,0.283601,2.404594437685106,6098,39196,888938,191,725
2018-09-01T00:00:00.000Z,0.283601,2.404594437685106,6098,39196,888938,-303,725
2018-09-02T00:00:00.000Z,0.283601,2.404594437685106,6098,39196,888938,209,725
2018-09-03T00:00:00.000Z,0.283601,2.404594437685106,6098,39196,888938,213,725
2018-09-04T00:00:00.000Z,0.283601,2.404594437685106,6098,39196,888938,102,725
2018-09-05T00:00:00.000Z,0.283601,2.404594437685106,6098,39196,888938,221,725
2018-09-06T00:00:00.000Z,0.270087,2.4159399139707887,6119,34432,889866,90,928
2018-09-07T00:00:00.000Z,0.270087,2.4159399139707887,6119,34432,889866,143,928
2018-09-08T00:00:00.000Z,0.270087,2.4159399139707887,6119,34432,889866,143,928
2018-09-09T00:00:00.000Z,0.270087,2.4159399139707887,6119,34432,889866,91,928
2018-09-10T00:00:00.000Z,0.270087,2.4159399139707887,6119,34432,889866,202,928
2018-09-11T00:00:00.000Z,0.270087,2.4159399139707887,6119,34432,889866,203,928
2018-09-12T00:00:00.000Z,0.270087,2.4159399139707887,6119,34432,889866,56,928
2018-09-13T00:00:00.000Z,0.326059045,3.780654061322527,8502,37148,891192,183,1326
2018-09-14T00:00:00.000Z,0.326059045,3.780654061322527,8502,37148,891192,103,1326
2018-09-17T00:00:00.000Z,0.326059045,3.780654061322527,8502,37148,891192,420,1326
2018-09-18T00:00:00.000Z,0.326059045,3.780654061322527,8502,37148,891192,246,1326
2018-09-19T00:00:00.000Z,0.326059045,3.780654061322527,8502,37148,891192,374,1326
2018-09-20T00:00:00.000Z,0.516308,13.779209532061119,37402,31059,895243,384,4051
2018-09-21T00:00:00.000Z,0.516308,13.779209532061119,37402,31059,895243,966,4051
2018-09-22T00:00:00.000Z,0.516308,13.779209532061119,37402,31059,895243,645,4051
2018-09-23T00:00:00.000Z,0.516308,13.779209532061119,37402,31059,895243,643,4051
2018-09-24T00:00:00.000Z,0.516308,13.779209532061119,37402,31059,895243,479,4051
2018-09-25T00:00:00.000Z,0.516308,13.779209532061119,37402,31059,895243,305,4051
2018-09-26T00:00:00.000Z,0.516308,13.779209532061119,37402,31059,895243,629,4051
2018-09-27T00:00:00.000Z,0.5279824631,10.242888990553253,21218,29138,899835,391,4592
2018-09-28T00:00:00.000Z,0.5279824631,10.242888990553253,21218,29138,899835,487,4592
2018-09-29T00:00:00.000Z,0.5279824631,10.242888990553253,21218,29138,899835,341,4592
2018-09-30T00:00:00.000Z,0.5279824631,10.242888990553253,21218,29138,899835,427,4592
2018-10-01T00:00:00.000Z,0.5279824631,10.242888990553253,21218,29138,899835,1419,4592
2018-10-02T00:00:00.000Z,0.5279824631,10.242888990553253,21218,29138,899835,1010,4592
2018-10-03T00:00:00.000Z,0.5279824631,10.242888990553253,21218,29138,899835,517,4592
2018-10-04T00:00:00.000Z,0.46208696730000004,5.727278758311071,10305,28940,902679,658,2844
2018-10-05T00:00:00.000Z,0.46208696730000004,5.727278758311071,10305,28940,902679,400,2844
2018-10-06T00:00:00.000Z,0.46208696730000004,5.727278758311071,10305,28940,902679,214,2844
2018-10-07T00:00:00.000Z,0.46208696730000004,5.727278758311071,10305,28940,902679,416,2844
2018-10-08T00:00:00.000Z,0.46208696730000004,5.727278758311071,10305,28940,902679,353,2844
2018-10-09T00:00:00.000Z,0.46208696730000004,5.727278758311071,10305,28940,902679,47,2844
2018-10-10T00:00:00.000Z,0.46208696730000004,5.727278758311071,10305,28940,902679,756,2844
2018-10-11T00:00:00.000Z,0.468197,4.378892391011358,9875,30654,904073,717,1394
2018-10-12T00:00:00.000Z,0.468197,4.378892391011358,9875,30654,904073,365,1394
2018-10-13T00:00:00.000Z,0.468197,4.378892391011358,9875,30654,904073,74,1394
2018-10-14T00:00:00.000Z,0.468197,4.378892391011358,9875,30654,904073,175,1394
2018-10-15T00:00:00.000Z,0.468197,4.378892391011358,9875,30654,904073,133,1394
2018-10-16T00:00:00.000Z,0.468197,4.378892391011358,9875,30654,904073,257,1394
2018-10-17T00:00:00.000Z,0.468197,4.378892391011358,9875,30654,904073,-327,1394
2018-10-18T00:00:00.000Z,0.457237,3.8525090760452954,8474,26036,905004,-28,931
2018-10-19T00:00:00.000Z,0.457237,3.8525090760452954,8474,26036,905004,103,931
2018-10-20T00:00:00.000Z,0.457237,3.8525090760452954,8474,26036,905004,281,931
2018-10-21T00:00:00.000Z,0.457237,3.8525090760452954,8474,26036,905004,202,931
2018-10-22T00:00:00.000Z,0.457237,3.8525090760452954,8474,26036,905004,-1,931
2018-10-23T00:00:00.000Z,0.457237,3.8525090760452954,8474,26036,905004,-32,931
2018-10-24T00:00:00.000Z,0.457237,3.8525090760452954,8474,26036,905004,406,931
2018-10-25T00:00:00.000Z,0.448382,3.0417232868654334,6619,27773,905565,140,561
2018-10-26T00:00:00.000Z,0.448382,3.0417232868654334,6619,27773,905565,582,561
2018-10-27T00:00:00.000Z,0.448382,3.0417232868654334,6619,27773,905565,537,561
2018-10-28T00:00:00.000Z,0.448382,3.0417232868654334,6619,27773,905565,362,561
2018-10-29T00:00:00.000Z,0.448382,3.0417232868654334,6619,27773,905565,119,561
2018-10-30T00:00:00.000Z,0.448382,3.0417232868654334,6619,27773,905565,-662,561
2018-10-31T00:00:00.000Z,0.448382,3.0417232868654334,6619,27773,905565,-517,561
2018-11-01T00:00:00.000Z,0.5354985511,4.719216161563435,11317,27238,907268,-200,1703
2018-11-02T00:00:00.000Z,0.5354985511,4.719216161563435,11317,27238,907268,267,1703
2018-11-03T00:00:00.000Z,0.5354985511,4.719216161563435,11317,27238,907268,398,1703
2018-11-04T00:00:00.000Z,0.5354985511,4.719216161563435,11317,27238,907268,234,1703
2018-11-05T00:00:00.000Z,0.5354985511,4.719216161563435,11317,27238,907268,341,1703
2018-11-06T00:00:00.000Z,0.5354985511,4.719216161563435,11317,27238,907268,441,1703
2018-11-07T00:00:00.000Z,0.5354985511,4.719216161563435,11317,27238,907268,222,1703
2018-11-08T00:00:00.000Z,0.474372,5.159835621858994,10282,28012,904148,247,-3120
2018-11-09T00:00:00.000Z,0.474372,5.159835621858994,10282,28012,904148,-4715,-3120
2018-11-10T00:00:00.000Z,0.474372,5.159835621858994,10282,28012,904148,381,-3120
2018-11-11T00:00:00.000Z,0.474372,5.159835621858994,10282,28012,904148,252,-3120
2018-11-12T00:00:00.000Z,0.474372,5.159835621858994,10282,28012,904148,281,-3120
2018-11-13T00:00:00.000Z,0.474372,5.159835621858994,10282,28012,904148,252,-3120
2018-11-14T00:00:00.000Z,0.474372,5.159835621858994,10282,28012,904148,182,-3120
2018-11-15T00:00:00.000Z,0.447651,11.21507285582936,31987,27951,906494,351,2346
2018-11-16T00:00:00.000Z,0.447651,11.21507285582936,31987,27951,906494,243,2346
2018-11-17T00:00:00.000Z,0.447651,11.21507285582936,31987,27951,906494,368,2346
2018-11-18T00:00:00.000Z,0.447651,11.21507285582936,31987,27951,906494,281,2346
2018-11-19T00:00:00.000Z,0.447651,11.21507285582936,31987,27951,906494,420,2346
2018-11-20T00:00:00.000Z,0.447651,11.21507285582936,31987,27951,906494,329,2346
2018-11-21T00:00:00.000Z,0.447651,11.21507285582936,31987,27951,906494,354,2346
2018-11-22T00:00:00.000Z,0.390557,4.853290775558074,12942,25477,907946,219,1452
2018-11-23T00:00:00.000Z,0.390557,4.853290775558074,12942,25477,907946,155,1452
2018-11-24T00:00:00.000Z,0.390557,4.853290775558074,12942,25477,907946,211,1452
2018-11-25T00:00:00.000Z,0.390557,4.853290775558074,12942,25477,907946,279,1452
2018-11-26T00:00:00.000Z,0.390557,4.853290775558074,12942,25477,907946,218,1452
2018-11-27T00:00:00.000Z,0.390557,4.853290775558074,12942,25477,907946,218,1452
2018-11-28T00:00:00.000Z,0.390557,4.853290775558074,12942,25477,907946,152,1452
2018-11-29T00:00:00.000Z,0.338242000588,4.101450972441245,8688,23704,909031,37,1085
2018-11-30T00:00:00.000Z,0.338242000588,4.101450972441245,8688,23704,909031,194,1085
2018-12-01T00:00:00.000Z,0.338242000588,4.101450972441245,8688,23704,909031,225,1085
2018-12-02T00:00:00.000Z,0.338242000588,4.101450972441245,8688,23704,909031,173,1085
2018-12-03T00:00:00.000Z,0.338242000588,4.101450972441245,8688,23704,909031,159,1085
2018-12-04T00:00:00.000Z,0.338242000588,4.101450972441245,8688,23704,909031,93,1085
2018-12-05T00:00:00.000Z,0.338242000588,4.101450972441245,8688,23704,909031,204,1085
2018-12-06T00:00:00.000Z,0.307323163634,3.83308796666313,9085,21896,909742,135,711
2018-12-07T00:00:00.000Z,0.307323163634,3.83308796666313,9085,21896,909742,148,711
2018-12-08T00:00:00.000Z,0.307323163634,3.83308796666313,9085,21896,909742,209,711
2018-12-09T00:00:00.000Z,0.307323163634,3.83308796666313,9085,21896,909742,139,711
2018-12-10T00:00:00.000Z,0.307323163634,3.83308796666313,9085,21896,909742,31,711
2018-12-11T00:00:00.000Z,0.307323163634,3.83308796666313,9085,21896,909742,91,711
2018-12-12T00:00:00.000Z,0.307323163634,3.83308796666313,9085,21896,909742,-42,711
2018-12-13T00:00:00.000Z,0.35195557194,4.675881107750099,10187,20894,909531,-263,-211
2018-12-14T00:00:00.000Z,0.35195557194,4.675881107750099,10187,20894,909531,-42,-211
2018-12-15T00:00:00.000Z,0.35195557194,4.675881107750099,10187,20894,909531,144,-211
2018-12-16T00:00:00.000Z,0.35195557194,4.675881107750099,10187,20894,909531,140,-211
2018-12-17T00:00:00.000Z,0.35195557194,4.675881107750099,10187,20894,909531,57,-211
2018-12-18T00:00:00.000Z,0.35195557194,4.675881107750099,10187,20894,909531,-209,-211
2018-12-19T00:00:00.000Z,0.35195557194,4.675881107750099,10187,20894,909531,-38,-211
2018-12-20T00:00:00.000Z,0.378692619131,5.582934615804692,11726,19829,910424,-83,893
2018-12-21T00:00:00.000Z,0.378692619131,5.582934615804692,11726,19829,910424,93,893
2018-12-22T00:00:00.000Z,0.378692619131,5.582934615804692,11726,19829,910424,180,893
2018-12-23T00:00:00.000Z,0.378692619131,5.582934615804692,11726,19829,910424,107,893
2018-12-24T00:00:00.000Z,0.378692619131,5.582934615804692,11726,19829,910424,24,893
2018-12-25T00:00:00.000Z,0.378692619131,5.582934615804692,11726,19829,910424,401,893
2018-12-26T00:00:00.000Z,0.378692619131,5.582934615804692,11726,19829,910424,171,893
2018-12-27T00:00:00.000Z,0.375242589471,4.6990805171112955,8909,19082,910281,-808,-143
2018-12-28T00:00:00.000Z,0.375242589471,4.6990805171112955,8909,19082,910281,316,-143
2018-12-29T00:00:00.000Z,0.375242589471,4.6990805171112955,8909,19082,910281,279,-143
2018-12-30T00:00:00.000Z,0.375242589471,4.6990805171112955,8909,19082,910281,243,-143
2018-12-31T00:00:00.000Z,0.375242589471,4.6990805171112955,8909,19082,910281,-977,-143
2019-01-01T00:00:00.000Z,0.375242589471,4.6990805171112955,8909,19082,910281,742,-143
2019-01-02T00:00:00.000Z,0.375242589471,4.6990805171112955,8909,19082,910281,62,-143
2019-01-03T00:00:00.000Z,0.370890217109,3.7121100569229366,8690,24080,911066,2,785
2019-01-04T00:00:00.000Z,0.370890217109,3.7121100569229366,8690,24080,911066,-52,785
2019-01-05T00:00:00.000Z,0.370890217109,3.7121100569229366,8690,24080,911066,438,785
2019-01-06T00:00:00.000Z,0.370890217109,3.7121100569229366,8690,24080,911066,254,785
2019-01-07T00:00:00.000Z,0.370890217109,3.7121100569229366,8690,24080,911066,256,785
2019-01-08T00:00:00.000Z,0.370890217109,3.7121100569229366,8690,24080,911066,-153,785
2019-01-09T00:00:00.000Z,0.370890217109,3.7121100569229366,8690,24080,911066,40,785
2019-01-10T00:00:00.000Z,0.329554222956,3.4570371442925114,6913,69056,911426,213,360
2019-01-11T00:00:00.000Z,0.329554222956,3.4570371442925114,6913,69056,911426,59,360
2019-01-12T00:00:00.000Z,0.329554222956,3.4570371442925114,6913,69056,911426,317,360
2019-01-13T00:00:00.000Z,0.329554222956,3.4570371442925114,6913,69056,911426,205,360
2019-01-14T00:00:00.000Z,0.329554222956,3.4570371442925114,6913,69056,911426,-126,360
2019-01-15T00:00:00.000Z,0.329554222956,3.4570371442925114,6913,69056,911426,-34,360
2019-01-16T00:00:00.000Z,0.329554222956,3.4570371442925114,6913,69056,911426,-274,360
2019-01-17T00:00:00.000Z,0.316492045756,4.391170172538114,6495,26553,912116,-91,690
2019-01-18T00:00:00.000Z,0.316492045756,4.391170172538114,6495,26553,912116,154,690
2019-01-19T00:00:00.000Z,0.316492045756,4.391170172538114,6495,26553,912116,456,690
2019-01-20T00:00:00.000Z,0.316492045756,4.391170172538114,6495,26553,912116,195,690
2019-01-21T00:00:00.000Z,0.316492045756,4.391170172538114,6495,26553,912116,151,690
2019-01-22T00:00:00.000Z,0.316492045756,4.391170172538114,6495,26553,912116,2,690
2019-01-23T00:00:00.000Z,0.316492045756,4.391170172538114,6495,26553,912116,-177,690
2019-01-24T00:00:00.000Z,0.320461144956,5.465426273141976,10405,20253,912003,-2,-113
2019-01-25T00:00:00.000Z,0.320461144956,5.465426273141976,10405,20253,912003,-118,-113
2019-01-26T00:00:00.000Z,0.320461144956,5.465426273141976,10405,20253,912003,-256,-113
2019-01-27T00:00:00.000Z,0.320461144956,5.465426273141976,10405,20253,912003,199,-113
2019-01-28T00:00:00.000Z,0.320461144956,5.465426273141976,10405,20253,912003,88,-113
2019-01-29T00:00:00.000Z,0.320461144956,5.465426273141976,10405,20253,912003,-211,-113
2019-01-30T00:00:00.000Z,0.320461144956,5.465426273141976,10405,20253,912003,187,-113
2019-01-31T00:00:00.000Z,0.290727320438,5.12545714902102,8625,21910,911751,-241,-252
2019-02-01T00:00:00.000Z,0.290727320438,5.12545714902102,8625,21910,911751,50,-252
2019-02-02T00:00:00.000Z,0.290727320438,5.12545714902102,8625,21910,911751,-66,-252
2019-02-03T00:00:00.000Z,0.290727320438,5.12545714902102,8625,21910,911751,209,-252
2019-02-04T00:00:00.000Z,0.290727320438,5.12545714902102,8625,21910,911751,-134,-252
2019-02-05T00:00:00.000Z,0.290727320438,5.12545714902102,8625,21910,911751,128,-252
2019-02-06T00:00:00.000Z,0.290727320438,5.12545714902102,8625,21910,911751,-198,-252
2019-02-07T00:00:00.000Z,0.304283927867,4.546318690802487,7301,20746,911338,-500,-413
2019-02-08T00:00:00.000Z,0.304283927867,4.546318690802487,7301,20746,911338,222,-413
2019-02-09T00:00:00.000Z,0.304283927867,4.546318690802487,7301,20746,911338,-186,-413
2019-02-10T00:00:00.000Z,0.304283927867,4.546318690802487,7301,20746,911338,68,-413
2019-02-11T00:00:00.000Z,0.304283927867,4.546318690802487,7301,20746,911338,227,-413
2019-02-12T00:00:00.000Z,0.304283927867,4.546318690802487,7301,20746,911338,-341,-413
2019-02-13T00:00:00.000Z,0.304283927867,4.546318690802487,7301,20746,911338,97,-413
2019-02-14T00:00:00.000Z,0.332879669096,5.972459885182475,9736,22073,911638,414,300
2019-02-15T00:00:00.000Z,0.332879669096,5.972459885182475,9736,22073,911638,-181,300
2019-02-16T00:00:00.000Z,0.332879669096,5.972459885182475,9736,22073,911638,330,300
2019-02-17T00:00:00.000Z,0.332879669096,5.972459885182475,9736,22073,911638,161,300
2019-02-18T00:00:00.000Z,0.332879669096,5.972459885182475,9736,22073,911638,147,300
2019-02-19T00:00:00.000Z,0.332879669096,5.972459885182475,9736,22073,911638,0,300
2019-02-20T00:00:00.000Z,0.332879669096,5.972459885182475,9736,22073,911638,-571,300
2019-02-21T00:00:00.000Z,0.312876306608,5.987553985006966,10039,22979,912531,390,893
2019-02-22T00:00:00.000Z,0.312876306608,5.987553985006966,10039,22979,912531,40,893
2019-02-23T00:00:00.000Z,0.312876306608,5.987553985006966,10039,22979,912531,186,893
